runId,전략,코인페어,타임프레임,전체시작일,전체종료일,학습기간종료일,테스트기간종료일,초기자금,세그먼트,총수익률(%),승률(%),최대낙폭(%),샤프비율,소르티노비율,칼마비율,총거래,승리거래,패배거래,평균수익(%),평균손실(%),생성일시
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,10.08,50.0,-0.99,2.6675,32.1359,65.6824,4,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,1.71,14.29,-8.34,0.2673,0.8422,0.3892,28,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,-6.75,0.0,-6.75,-4.6295,-4.5295,-4.5806,9,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,,1000000.00,W4_IN,-5.24,0.0,-5.24,-4.2707,-4.1815,-2.4337,9,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,2026-03-30 20:00:00,1000000.00,W4_OUT,-3.15,0.0,-3.15,-6.844,-6.5061,-7.4006,6,,,,,2026-04-24 09:49:54
165,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,3.99,11.11,-8.69,0.201,0.6537,0.1254,27,,,,,2026-04-24 09:49:54
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,,1000000.00,W0_IN,7.73,12.5,-4.56,0.9785,5.0426,3.5743,16,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,2022-11-06 19:00:00,1000000.00,W0_OUT,-2.45,0.0,-2.45,-5.7716,-5.5821,-7.7423,4,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,4.53,10.0,-6.45,0.5731,2.0418,1.3562,20,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,6.26,25.0,-1.5,4.1968,38.6586,355.6907,4,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,0.8,6.25,-8.02,0.174,0.7063,0.2029,16,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,10.08,50.0,-0.99,2.6675,32.1359,65.6824,4,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,1.71,14.29,-8.34,0.2673,0.8422,0.3892,28,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,-7.18,0.0,-7.18,-4.911,-4.7881,-4.538,10,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,,1000000.00,W4_IN,-5.24,0.0,-5.24,-4.2707,-4.1815,-2.4337,9,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,2026-03-30 20:00:00,1000000.00,W4_OUT,-3.15,0.0,-3.15,-6.844,-6.5061,-7.4006,6,,,,,2026-04-24 09:48:53
164,COMPOSITE_MOMENTUM,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,3.56,10.71,-9.07,0.1829,0.5915,0.1074,28,,,,,2026-04-24 09:48:53
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,,1000000.00,W0_IN,-1.97,10.0,-9.27,-0.2711,-0.6304,-0.4769,10,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2022-08-05 21:00:00,2022-11-06 19:00:00,1000000.00,W0_OUT,1.2,14.29,-6.39,0.3474,0.8672,0.802,7,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,,1000000.00,W1_IN,22.41,26.67,-3.17,1.9841,12.1069,14.6068,15,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2023-06-11 18:00:00,2023-09-12 20:00:00,1000000.00,W1_OUT,-1.76,0.0,-1.76,-3.7209,-3.6784,-5.2287,3,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,,1000000.00,W2_IN,25.45,29.41,-4.02,2.1377,9.588,15.0393,17,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2024-04-16 22:00:00,2024-07-18 22:00:00,1000000.00,W2_OUT,6.32,33.33,-1.44,2.5969,19.0281,64.5951,3,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,,1000000.00,W3_IN,2.57,9.09,-2.83,0.5115,2.4834,1.9513,11,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-02-20 20:00:00,2025-05-24 21:00:00,1000000.00,W3_OUT,16.37,100.0,0,3.7119,0,0,2,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,,1000000.00,W4_IN,5.39,22.22,-2.43,1.0547,6.2238,5.4929,9,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,2025-12-27 20:00:00,2026-03-30 20:00:00,1000000.00,W4_OUT,-2.33,0.0,-2.33,-5.0638,-4.9362,-6.2116,4,,,,,2026-04-24 09:47:52
163,COMPOSITE_BREAKOUT,KRW-BTC,H1,2022-01-01 00:00:00,2026-04-24 00:00:00,,,1000000.00,AGG_OUT,19.8,21.05,-8.01,0.6294,2.447,0.6491,19,,,,,2026-04-24 09:47:52
