tradeId,runId,전략,코인페어,타임프레임,방향,체결가,수량,수수료,슬리피지,손익,누적손익,신호이유,시장레짐,체결일시
64971,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,BUY,1011.01000000,8244.87326733,4167.82466100,0.10000000,0E-8,409153.05940023,BUY score=0.49 [MACD:BUY(68) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-27 21:00:00
61269,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,BUY,295.29500000,29773.69491525,4396.01162000,0.10000000,0E-8,979049.81270816,BUY score=0.55 [MACD:BUY(79) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-27 21:00:00
64972,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,SELL,999.00000000,8244.87326733,4118.31419703,0.10000000,-107307.06679866,301845.99260156,SELL score=0.50 [MACD:SELL(100) SUPERTREND:BUY(27) GRID:HOLD(0)],TREND,2022-03-27 22:00:00
61270,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,SELL,332.99167500,29773.69491525,4957.19627038,0.10000000,1113016.09287895,2092065.90558712,익절 — 고가 335.00000000 ≥ TP 333.32500000,TREND,2022-03-27 23:00:00
68762,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,324.49967550,28521.07118644,4627.53917246,0.10000000,824110.02488192,1341254.85364058,익절 — 고가 325.00000000 ≥ TP 324.82450000,TREND,2022-03-27 23:00:00
60917,317,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-CHZ,H1,BUY,331.33100000,22740.66767372,3767.34408050,0.10000000,0E-8,-591048.41618818,BUY score=0.51 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(38) RSI:SELL(60) EMA_CROSS:HOLD(0)],TREND,2022-03-28 00:00:00
61589,322,COMPOSITE_BREAKOUT,KRW-CHZ,H1,BUY,331.33100000,22740.66767372,3767.34408050,0.10000000,0E-8,-591048.41618818,BUY score=0.51 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(38) RSI:SELL(60) EMA_CROSS:HOLD(0)],TREND,2022-03-28 00:00:00
60918,317,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-CHZ,H1,SELL,314.44968555,22740.66767372,3575.39789960,0.10000000,-391235.10378312,-982283.51997130,손절 — 저가 314.00000000 ≤ SL 314.76445000,TREND,2022-03-28 01:00:00
61590,322,COMPOSITE_BREAKOUT,KRW-CHZ,H1,SELL,314.44968555,22740.66767372,3575.39789960,0.10000000,-391235.10378312,-982283.51997130,손절 — 저가 314.00000000 ≤ SL 314.76445000,TREND,2022-03-28 01:00:00
64761,368,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-XRP,H1,BUY,1016.01500000,8323.73103448,4228.51779350,0.10000000,0E-8,560733.90249675,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-03-28 05:00:00
64973,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,BUY,1016.01500000,8119.68177340,4124.85923850,0.10000000,0E-8,301845.99260156,STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-28 05:00:00
60173,309,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-BTC,H1,BUY,55292237.00000000,0.15078076,4168.50275848,0.10000000,0E-8,410845.96157528,BUY score=0.45 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(18) RSI:SELL(26) EMA_CROSS:HOLD(0)],TRANSITIONAL,2022-03-28 06:00:00
60759,314,COMPOSITE_BREAKOUT,KRW-BTC,H1,BUY,55292237.00000000,0.15078076,4168.50275848,0.10000000,0E-8,410845.96157528,BUY score=0.45 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(18) RSI:SELL(26) EMA_CROSS:HOLD(0)],TRANSITIONAL,2022-03-28 06:00:00
57703,278,COMPOSITE_BREAKOUT,KRW-BTC,H1,BUY,55292237.00000000,0.15078076,4168.50275848,0.10000000,0E-8,410845.96157528,BUY score=0.45 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(18) RSI:SELL(26) EMA_CROSS:HOLD(0)],TREND,2022-03-28 06:00:00
69441,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,173.17300000,44130.92485549,3821.14232500,0.10000000,0E-8,-456687.22503747,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-28 08:45:00
67515,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1421.42000000,5095.51478873,3621.43331550,0.10000000,0E-8,-955461.14355716,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-03-28 14:15:00
64347,358,COMPOSITE_BREAKOUT,KRW-SOL,H1,BUY,132132.00000000,64.22957576,4243.39115216,0.10000000,0E-8,597880.12001807,BUY score=0.44 [ATR_BREAKOUT:BUY(98) VOLUME_DELTA:BUY(16) RSI:SELL(38) EMA_CROSS:HOLD(0)],TRANSITIONAL,2022-03-28 15:00:00
63677,355,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-SOL,H1,BUY,132132.00000000,64.22957576,4243.39115216,0.10000000,0E-8,597880.12001807,BUY score=0.44 [ATR_BREAKOUT:BUY(98) VOLUME_DELTA:BUY(16) RSI:SELL(38) EMA_CROSS:HOLD(0)],TRANSITIONAL,2022-03-28 15:00:00
67516,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1414.32426000,5095.51478873,3603.35509144,0.10000000,-43381.23651392,-998842.38007109,손절 — 저가 1405.00000000 ≤ SL 1415.74000000,TREND,2022-03-28 15:00:00
62700,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,SELL,4012795.98720000,2.02307401,4059.09163457,0.10000000,722876.23795233,-51906.31708883,익절 — 고가 4020000.00000000 ≥ TP 4016812.80000000,TREND,2022-03-28 20:00:00
67517,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1431.43000000,5035.61258741,3604.06346300,0.10000000,0E-8,-998842.38007109,[TREND] BUY score=0.42 [MACD:BUY(54) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-28 20:15:00
70789,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,132782.65000000,64.90786280,4309.31901421,0.10000000,0E-8,762535.01718865,[TREND] BUY score=0.42 [MACD:BUY(54) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-28 20:45:00
64348,358,COMPOSITE_BREAKOUT,KRW-SOL,H1,SELL,130476.39300000,64.22957576,4190.22168454,0.10000000,-114772.54807199,483107.57194608,손절 — 저가 130600.00000000 ≤ SL 130607.00000000,TREND,2022-03-28 21:00:00
63678,355,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-SOL,H1,SELL,130476.39300000,64.22957576,4190.22168454,0.10000000,-114772.54807199,483107.57194608,손절 — 저가 130600.00000000 ≤ SL 130607.00000000,TREND,2022-03-28 21:00:00
70790,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,131123.79495000,64.90786280,4255.48264621,0.10000000,-116237.53765091,646297.47953774,손절 — 저가 131150.00000000 ≤ SL 131255.05000000,TREND,2022-03-28 21:15:00
60534,313,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-BTC,H1,SELL,56977743.02220000,0.15042090,4285.32169268,0.10000000,763165.13705717,502542.05414022,익절 — 고가 57252000.00000000 ≥ TP 57034777.80000000,TRANSITIONAL,2022-03-28 22:00:00
57868,279,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,SELL,56977743.02220000,0.14949898,4259.05723226,0.10000000,758487.74712562,438172.25274689,익절 — 고가 57252000.00000000 ≥ TP 57034777.80000000,TREND,2022-03-28 22:00:00
60332,311,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-BTC,H1,SELL,56977743.02220000,0.15051388,4287.97058796,0.10000000,763636.87399295,509033.80327425,익절 — 고가 57252000.00000000 ≥ TP 57034777.80000000,TRANSITIONAL,2022-03-28 22:00:00
70791,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,133483.35000000,63.86980127,4262.77751868,0.10000000,0E-8,646297.47953774,[TREND] BUY score=0.54 [MACD:BUY(77) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-03-28 23:00:00
70792,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,132717.39975000,63.86980127,4238.31697355,0.10000000,-57422.18474244,588875.29479531,손절 — 저가 132500.00000000 ≤ SL 132850.25000000,TREND,2022-03-29 00:45:00
71551,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,BUY,1086.08500000,6661.89216590,3617.69057650,0.10000000,0E-8,-964808.39052471,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-03-29 03:45:00
71552,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,SELL,1070.70322500,6661.89216590,3566.45471332,0.10000000,-109655.87165996,-1074464.26218467,손절 — 저가 1070.00000000 ≤ SL 1071.77500000,TREND,2022-03-29 04:45:00
67518,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1424.28429000,5035.61258741,3586.07194939,0.10000000,-43173.16263437,-1042015.54270546,손절 — 저가 1425.00000000 ≤ SL 1425.71000000,TREND,2022-03-29 08:00:00
69442,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,172.30851900,44130.92485549,3802.06715197,0.10000000,-45773.55552697,-502460.78056444,손절 — 저가 171.00000000 ≤ SL 172.48100000,TREND,2022-03-29 08:45:00
70793,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,134134.00000000,63.21716418,4239.78555006,0.10000000,0E-8,588875.29479531,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-29 17:30:00
61271,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,BUY,329.32900000,29403.20060790,4841.66332650,0.10000000,0E-8,2092065.90558712,BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-29 20:00:00
61001,319,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-CHZ,H1,BUY,329.32900000,25824.38297872,4252.35911100,0.10000000,0E-8,620277.20832146,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(80) GRID:HOLD(0)],TREND,2022-03-29 20:00:00
67519,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1466.46500000,4891.73242321,3586.77719400,0.10000000,0E-8,-1042015.54270546,[TREND] BUY score=0.50 [MACD:BUY(70) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-29 20:30:00
62971,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,BUY,4159155.00000000,1.89851889,3948.11716697,0.10000000,0E-8,-139568.09074860,BUY score=0.44 [MACD:BUY(58) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-29 21:00:00
66389,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,BUY,4159155.00000000,1.96043008,4076.86628469,0.10000000,0E-8,181984.03563972,[TREND] BUY score=0.44 [MACD:BUY(58) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-29 21:00:00
61002,319,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-CHZ,H1,SELL,404.56003500,25824.38297872,5223.75664086,0.10000000,1933318.94397363,2553596.15229509,익절 — 고가 407.00000000 ≥ TP 404.96500000,TREND,2022-03-29 21:00:00
61272,320,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-CHZ,H1,SELL,404.56003500,29403.20060790,5947.67993352,0.10000000,2201243.87078493,4293309.77637204,익절 — 고가 407.00000000 ≥ TP 404.96500000,TREND,2022-03-29 21:00:00
67055,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,288137.85000000,24.50406462,3530.27424793,0.10000000,0E-8,-1183131.55569967,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-29 21:45:00
67056,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,328021.65000000,24.50406462,4018.93185418,0.10000000,969766.00638905,-213365.54931062,"익절 우선 (경로재구성: High 선도, high-open=19000.00 > open-low=70500.00) — SL=273730.95750000, TP=328350.00000000",TREND,2022-03-29 22:00:00
58227,283,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-AAVE,H1,BUY,311311.00000000,25.72347267,4004.00000019,0.10000000,0E-8,0E-8,BUY score=0.47 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(25) RSI:SELL(81) EMA_CROSS:HOLD(0)],TREND,2022-03-29 22:00:00
58905,286,COMPOSITE_BREAKOUT,KRW-AAVE,H1,BUY,311311.00000000,25.72347267,4004.00000019,0.10000000,0E-8,0E-8,BUY score=0.47 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(25) RSI:SELL(81) EMA_CROSS:HOLD(0)],TREND,2022-03-29 22:00:00
67520,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1459.14439500,4891.73242321,3568.87197358,0.10000000,-42966.09000359,-1084981.63270905,손절 — 저가 1460.00000000 ≤ SL 1460.60500000,TREND,2022-03-29 22:15:00
58228,283,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-AAVE,H1,SELL,250998.75000000,25.72347267,3228.27974291,0.10000000,-1558672.79428431,-1558672.79428431,갭 손절 — 오픈가 251250.00000000 ≤ SL 295745.45000000,TREND,2022-03-29 23:00:00
58906,286,COMPOSITE_BREAKOUT,KRW-AAVE,H1,SELL,250998.75000000,25.72347267,3228.27974291,0.10000000,-1558672.79428431,-1558672.79428431,갭 손절 — 오픈가 251250.00000000 ≤ SL 295745.45000000,TREND,2022-03-29 23:00:00
66390,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,SELL,4128432.43500000,1.96043008,4046.75156441,0.10000000,-68353.05840986,113630.97722986,손절 — 저가 4100000.00000000 ≤ SL 4132565.00000000,TREND,2022-03-30 00:00:00
62972,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,SELL,4128432.43500000,1.89851889,3918.95348197,0.10000000,-66194.44065069,-205762.53139929,손절 — 저가 4100000.00000000 ≤ SL 4132565.00000000,TREND,2022-03-30 00:00:00
70794,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,133315.00155000,63.21716418,4213.89817032,0.10000000,-60228.44319720,528646.85159811,손절 — 저가 130850.00000000 ≤ SL 133448.45000000,TREND,2022-03-30 01:00:00
67057,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,BUY,268618.35000000,29.17573318,3918.56865343,0.10000000,0E-8,-213365.54931062,[TREND] BUY score=0.58 [MACD:BUY(86) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-30 15:30:00
68763,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,395.39500000,22969.63037975,4541.03850200,0.10000000,0E-8,1341254.85364058,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-30 16:00:00
68764,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,379.47714300,22969.63037975,4358.22485614,0.10000000,-374526.55508586,966728.29855473,손절 — 저가 376.00000000 ≤ SL 379.85700000,TREND,2022-03-30 16:45:00
63795,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,BUY,136085.95000000,62.42970945,4247.90315936,0.10000000,0E-8,609148.83744789,BUY score=0.50 [MACD:BUY(100) VWAP:SELL(74) GRID:HOLD(0)],TREND,2022-03-30 17:00:00
64043,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,BUY,136085.95000000,61.25760942,4168.14998632,0.10000000,0E-8,409965.43393163,BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-30 17:00:00
68765,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,BUY,394.39400000,22267.46954315,4391.07819150,0.10000000,0E-8,966728.29855473,[TREND] BUY score=0.52 [MACD:BUY(75) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-30 21:15:00
70795,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,BUY,136536.40000000,61.75159091,4215.66995856,0.10000000,0E-8,528646.85159811,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-30 21:45:00
71553,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,BUY,1051.05000000,6800.40857143,3573.78471450,0.10000000,0E-8,-1074464.26218467,[TREND] BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(1) GRID:HOLD(0)],TREND,2022-03-30 22:00:00
68766,423,COMPOSITE_REGIME_ROUTER,KRW-CHZ,M15,SELL,383.46115500,22267.46954315,4269.35479497,0.10000000,-252107.22604395,714621.07251078,손절 — 저가 381.00000000 ≤ SL 383.84500000,TREND,2022-03-30 22:00:00
71554,432,COMPOSITE_REGIME_ROUTER,KRW-XRP,M15,SELL,1030.86310500,6800.40857143,3505.14514761,0.10000000,-144358.06365067,-1218822.32583534,손절 — 저가 1030.00000000 ≤ SL 1031.89500000,TREND,2022-03-30 22:30:00
64044,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,SELL,149544.85045500,61.25760942,4580.38001997,0.10000000,815711.53728876,1225676.97122039,익절 — 고가 149950.00000000 ≥ TP 149694.54500000,TREND,2022-03-31 00:00:00
63796,356,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-SOL,H1,SELL,149544.85045500,62.42970945,4668.02078182,0.10000000,831319.32098094,1440468.15842883,익절 — 고가 149950.00000000 ≥ TP 149694.54500000,TREND,2022-03-31 00:00:00
67058,416,COMPOSITE_REGIME_ROUTER,KRW-AAVE,M15,SELL,266530.40280000,29.17573318,3888.10995823,0.10000000,-68724.06901279,-282089.61832341,손절 — 저가 264850.00000000 ≤ SL 266797.20000000,TREND,2022-03-31 00:00:00
62701,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,BUY,4113109.00000000,1.93683986,3983.21672986,0.10000000,0E-8,-51906.31708883,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-03-31 03:00:00
62973,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,BUY,4113109.00000000,1.90688489,3921.61270151,0.10000000,0E-8,-205762.53139929,BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-31 03:00:00
66391,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,BUY,4113109.00000000,1.96906912,4049.49795955,0.10000000,0E-8,113630.97722986,[TREND] BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-31 03:00:00
62974,337,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ETH,H1,SELL,4052736.20700000,1.90688489,3864.05071814,0.10000000,-122909.63015845,-328672.16155774,손절 — 저가 4056000.00000000 ≤ SL 4056793.00000000,TREND,2022-03-31 07:00:00
66392,407,COMPOSITE_REGIME_ROUTER,KRW-ETH,H1,SELL,4052736.20700000,1.96906912,3990.05885835,0.10000000,-126917.75920235,-13286.78197249,손절 — 저가 4056000.00000000 ≤ SL 4056793.00000000,TREND,2022-03-31 07:00:00
62702,335,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ETH,H1,SELL,4052736.20700000,1.93683986,3924.75051389,0.10000000,-124840.39918568,-176746.71627451,손절 — 저가 4056000.00000000 ≤ SL 4056793.00000000,TREND,2022-03-31 07:00:00
59117,289,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,BUY,1441.44000000,6247.24236111,4502.51251450,0.10000000,0E-8,1245036.40222755,BUY score=0.50 [MACD:BUY(100) VWAP:HOLD(0) GRID:HOLD(0)],TREND,2022-03-31 11:00:00
65515,400,COMPOSITE_REGIME_ROUTER,KRW-ADA,H1,BUY,1441.44000000,6982.73472222,5032.59656900,0.10000000,0E-8,2568923.03928886,[TREND] BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-31 11:00:00
59335,291,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,BUY,1441.44000000,6913.48055556,4982.68370600,0.10000000,0E-8,2444264.77621696,BUY score=0.50 [MACD:BUY(100) SUPERTREND:SELL(50) GRID:HOLD(0)],TREND,2022-03-31 11:00:00
67521,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1461.46000000,4884.94178082,3569.57350750,0.10000000,0E-8,-1084981.63270905,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(90)],TREND,2022-03-31 13:45:00
69443,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,176.17600000,43170.63068182,3802.81451550,0.10000000,0E-8,-502460.78056444,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-03-31 14:30:00
67522,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1444.20435000,4884.94178082,3527.42708468,0.10000000,-91389.84623239,-1176371.47894144,손절 — 저가 1445.00000000 ≤ SL 1445.65000000,TREND,2022-03-31 15:45:00
69444,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,175.29652800,43170.63068182,3783.83083505,0.10000000,-45554.00625755,-548014.78682199,손절 — 저가 175.00000000 ≤ SL 175.47200000,TREND,2022-03-31 17:30:00
70796,429,COMPOSITE_REGIME_ROUTER,KRW-SOL,M15,SELL,150039.84996000,61.75159091,4632.59971746,0.10000000,825011.24812756,1353658.09972567,익절 — 고가 150400.00000000 ≥ TP 150190.04000000,TREND,2022-03-31 18:15:00
66653,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,BUY,151951.80000000,50.77366930,3857.57522137,0.10000000,0E-8,-365696.79553414,[TREND] BUY score=0.44 [MACD:BUY(57) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-31 20:00:00
64045,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,BUY,151951.80000000,59.16035573,4494.76127091,0.10000000,0E-8,1225676.97122039,BUY score=0.44 [MACD:BUY(57) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-03-31 20:00:00
64974,369,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-XRP,H1,SELL,1010.94304500,8119.68177340,4104.26790822,0.10000000,-49411.78771572,252434.20488584,손절 — 저가 1000.00000000 ≤ SL 1011.95500000,TREND,2022-03-31 23:00:00
64762,368,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-XRP,H1,SELL,1010.94304500,8323.73103448,4207.40899888,0.10000000,-50653.51603137,510080.38646538,손절 — 저가 1000.00000000 ≤ SL 1011.95500000,TREND,2022-03-31 23:00:00
59336,291,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-ADA,H1,SELL,1434.24432000,6913.48055556,4957.81010912,0.10000000,-59687.68757915,2384577.08863781,손절 — 저가 1410.00000000 ≤ SL 1435.68000000,TREND,2022-03-31 23:00:00
64046,357,COMPOSITE_MOMENTUM_ICHIMOKU_V2,KRW-SOL,H1,SELL,150645.45375000,59.16035573,4456.11931648,0.10000000,-86234.78944394,1139442.18177644,손절 — 저가 146550.00000000 ≤ SL 150796.25000000,TREND,2022-03-31 23:00:00
66654,412,COMPOSITE_REGIME_ROUTER,KRW-SOL,H1,SELL,150645.45375000,50.77366930,3824.41122513,0.10000000,-74009.97893530,-439706.77446943,손절 — 저가 146550.00000000 ≤ SL 150796.25000000,TREND,2022-03-31 23:00:00
65516,400,COMPOSITE_REGIME_ROUTER,KRW-ADA,H1,SELL,1434.24432000,6982.73472222,5007.47380671,0.10000000,-60285.59496169,2508637.44432717,손절 — 저가 1410.00000000 ≤ SL 1435.68000000,TREND,2022-03-31 23:00:00
59118,289,COMPOSITE_MOMENTUM_ICHIMOKU,KRW-ADA,H1,SELL,1434.24432000,6247.24236111,4480.03593604,0.10000000,-53935.70536353,1191100.69686402,손절 — 저가 1410.00000000 ≤ SL 1435.68000000,TREND,2022-03-31 23:00:00
58907,286,COMPOSITE_BREAKOUT,KRW-AAVE,H1,BUY,268968.70000000,25.13234834,3379.90753048,0.10000000,0E-8,-1558672.79428431,BUY score=0.47 [ATR_BREAKOUT:BUY(100) VOLUME_DELTA:BUY(22) RSI:HOLD(0) EMA_CROSS:HOLD(0)],TREND,2022-04-01 10:00:00
60760,314,COMPOSITE_BREAKOUT,KRW-BTC,H1,SELL,55031157.75600000,0.15078076,4148.81989506,0.10000000,-47683.04948409,363162.91209119,손절 — 저가 54740000.00000000 ≤ SL 55086244.00000000,TREND,2022-04-01 10:00:00
60174,309,COMPOSITE_BREAKOUT_ICHIMOKU,KRW-BTC,H1,SELL,55031157.75600000,0.15078076,4148.81989506,0.10000000,-47683.04948409,363162.91209119,손절 — 저가 54740000.00000000 ≤ SL 55086244.00000000,TREND,2022-04-01 10:00:00
57704,278,COMPOSITE_BREAKOUT,KRW-BTC,H1,SELL,55031157.75600000,0.15078076,4148.81989506,0.10000000,-47683.04948409,363162.91209119,손절 — 저가 54740000.00000000 ≤ SL 55086244.00000000,TREND,2022-04-01 10:00:00
58908,286,COMPOSITE_BREAKOUT,KRW-AAVE,H1,SELL,255264.74473500,25.13234834,3207.70124180,0.10000000,-351000.18612804,-1909672.98041234,손절 — 저가 252350.00000000 ≤ SL 255520.26500000,TREND,2022-04-01 11:00:00
69445,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,BUY,171.17100000,44219.81286550,3784.57479400,0.10000000,0E-8,-548014.78682199,[TREND] BUY score=0.54 [MACD:BUY(78) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-04-02 02:45:00
69446,424,COMPOSITE_REGIME_ROUTER,KRW-DOGE,M15,SELL,170.31651300,44219.81286550,3765.68216638,0.10000000,-45335.51219638,-593350.29901838,손절 — 저가 170.00000000 ≤ SL 170.48700000,TREND,2022-04-02 05:15:00
67523,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,BUY,1431.43000000,4936.29580420,3532.98095150,0.10000000,0E-8,-1176371.47894144,[TREND] BUY score=0.55 [MACD:BUY(81) SUPERTREND:BUY(50) GRID:SELL(100)],TREND,2022-04-02 07:30:00
67524,417,COMPOSITE_REGIME_ROUTER,KRW-ADA,M15,SELL,1419.30427500,4936.29580420,3503.05286878,0.10000000,-66892.19926066,-1243263.67820210,손절 — 저가 1420.00000000 ≤ SL 1420.72500000,TREND,2022-04-02 08:00:00
70165,425,COMPOSITE_REGIME_ROUTER,KRW-ETH,M15,BUY,4247243.00000000,1.84450106,3917.02210779,0.10000000,0E-8,-217227.79197750,[TREND] STRONG_BUY score=0.65 [MACD:BUY(100) SUPERTREND:BUY(50) GRID:HOLD(0)],TREND,2022-04-02 09:45:00
